Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,MA
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,358.1000061035156,359.3999938964844,350.739990234375,351.95001220703125,350.02972412109375,13180400.0,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,META
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,275.0719909667969,16267400.0,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,MSFT
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,519.0,519.8499755859375,510.510009765625,515.1500244140625,515.1500244140625,2096600.0,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NFLX
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,19.700000762939453,19.961000442504883,19.361000061035156,19.75,19.707027435302734,217444000.0,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,NVDA
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,43.29999923706055,44.13999938964844,43.25,43.959999084472656,36.10649490356445,43066900.0,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PFE
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,141.77000427246094,142.42999267578125,140.8000030517578,141.8800048828125,128.44627380371094,7009500.0,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,PG
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257812,236.55667114257812,100847400.0,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,TSLA
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,UNH
2021-08-01,413.57000732421875,416.44000244140625,412.80999755859375,415.57000732421875,390.8596496582031,1806500.0,UNH
2021-08-01,,,,,,,UNH
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,,,,,,,V
2021-08-01,246.24000549316406,247.8300018310547,238.3699951171875,239.77999877929688,232.395751953125,9989500.0,V
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,149.30328369140625,80313700.0,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,AAPL
2021-09-01,,,,,,,ADBE
2021-09-01,664.510009765625,668.9600219726562,662.0,665.8900146484375,665.8900146484375,1261200.0,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,ADBE
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,174.82000732421875,176.35000610351562,173.76199340820312,173.9499969482422,173.9499969482422,72598000.0,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,AMZN
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,41.75,41.779998779296875,41.029998779296875,41.189998626708984,37.03122329711914,52361900.0,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,BAC
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,266.2699890136719,273.260009765625,265.5899963378906,268.32000732421875,265.9892272949219,7189000.0,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,CRM
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,181.9600067138672,184.2100067138672,181.77999877929688,183.47999572753906,180.47140502929688,7302800.0,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,DIS
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,145.0,146.25399780273438,144.8834991455078,145.2154998779297,144.22080993652344,21936000.0,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,GOOGL
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,325.55999755859375,325.7799987792969,320.2799987792969,323.6400146484375,293.1937255859375,3339100.0,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,HD
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,172.89999389648438,173.74000549316406,172.05999755859375,173.74000549316406,154.5028076171875,5327400.0,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JNJ
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,160.22000122070312,160.75999450683594,158.97000122070312,159.72000122070312,143.63418579101562,8729900.0,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,JPM
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,347.3800048828125,352.04998779296875,347.29998779296875,349.57000732421875,341.4969482421875,4499600.0,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,MA
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,379.5899963378906,384.3299865722656,378.80999755859375,382.04998779296875,379.9654846191406,11567200.0,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,META
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,292.057861328125,18983800.0,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,MSFT
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,569.0,591.0,569.0,582.0700073242188,582.0700073242188,5626200.0,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NFLX
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,22.485000610351562,22.69700050354004,22.35700035095215,22.44099998474121,22.3961181640625,201767000.0,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,NVDA
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,46.189998626708984,46.2599983215332,45.41999816894531,46.040000915527344,37.814903259277344,32900100.0,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PFE
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,142.3300018310547,144.19000244140625,142.22999572753906,143.83999633789062,130.2206573486328,6214200.0,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,PG
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,244.69667053222656,39612900.0,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,TSLA
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,UNH
2021-09-01,416.5400085449219,419.8699951171875,411.239990234375,417.3500061035156,392.5338134765625,2034400.0,UNH
2021-09-01,,,,,,,UNH
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,,,,,,,V
2021-09-01,229.10000610351562,230.77999877929688,228.77000427246094,230.1199951171875,223.33726501464844,8177600.0,V
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,139.65065002441406,94639600.0,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,AAPL
2021-10-01,,,,,,,ADBE
2021-10-01,577.52001953125,581.469970703125,568.6099853515625,577.469970703125,577.469970703125,2915300.0,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,ADBE
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,164.45050048828125,165.45849609375,162.7969970703125,164.16299438476562,164.16299438476562,56712000.0,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,AMZN
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,42.47999954223633,43.43000030517578,42.38999938964844,43.08000183105469,38.92887496948242,40987100.0,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,BAC
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,271.5,276.3399963378906,268.7699890136719,275.260009765625,272.8689880371094,4756000.0,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,CRM
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,172.27999877929688,177.32000732421875,171.97000122070312,176.00999450683594,173.12388610839844,12165000.0,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,DIS
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,134.44749450683594,136.91050720214844,134.072998046875,136.54299926757812,135.60769653320312,35360000.0,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,GOOGL
2021-10-01,,,,,,,HD
2021-10-01,,,,,,,HD
2021-10-01,,,,,,,HD
