Ticker Symbol,Date (First trading day of the month),Opening Price,Closing Price,Trading Volume
HD,2022-05-02,301.989990234375,306.9700012207031,4233900
HD,2022-06-01,301.739990234375,297.19000244140625,3080800
HD,2022-07-01,275.7300109863281,279.0799865722656,2818300
HD,2022-08-01,300.6400146484375,305.82000732421875,3303900
HD,2022-09-01,288.3999938964844,293.3699951171875,3742500
HD,2022-10-03,281.0,283.70001220703125,3580000
HD,2022-11-01,300.3699951171875,296.05999755859375,3309100
HD,2022-12-01,326.30999755859375,327.07000732421875,3830100
HD,2023-01-03,317.4200134277344,315.9100036621094,2822400
HD,2023-02-01,322.3900146484375,328.0899963378906,3076500
HD,2023-03-01,291.9200134277344,290.7900085449219,5905100
HD,2023-04-03,294.8699951171875,297.7300109863281,4007600
HD,2023-05-01,298.9800109863281,297.70001220703125,2970000
HD,2023-06-01,284.04998779296875,288.3900146484375,4305100
HD,2023-07-03,309.7799987792969,310.0199890136719,1483300
HD,2023-08-01,331.760009765625,332.07000732421875,2547200
HD,2023-09-01,332.0,333.0799865722656,2317400
HD,2023-10-02,300.5199890136719,299.8299865722656,2806800
HD,2023-11-01,285.5899963378906,286.6300048828125,2747300
HD,2023-12-01,313.8299865722656,319.6199951171875,3613600
HD,2024-01-02,344.2099914550781,345.0799865722656,2833600
HD,2024-02-01,353.3999938964844,360.07000732421875,2439100
HD,2024-03-01,380.3599853515625,384.45001220703125,2750900
HD,2024-04-01,381.4700012207031,368.0299987792969,4333200
HD,2024-05-01,333.010009765625,331.9700012207031,3267500
HD,2024-06-03,333.6499938964844,328.010009765625,3712800
HD,2024-07-01,343.9200134277344,336.19000244140625,2643600
HD,2024-08-01,369.989990234375,358.5799865722656,3759000
HD,2024-09-03,367.8999938964844,364.739990234375,3598100
HD,2024-10-01,404.0199890136719,409.04998779296875,3476200
HD,2024-11-01,394.79998779296875,392.5899963378906,3277800
HD,2024-12-02,429.0,426.9599914550781,2617100
HD,2025-01-02,392.1300048828125,388.4599914550781,2415700
HD,2025-02-03,406.1199951171875,408.760009765625,2896200
HD,2025-03-03,396.95001220703125,389.69000244140625,3397600
HD,2025-04-01,364.1400146484375,365.5199890136719,2801600
HD,2025-05-01,360.30999755859375,358.29998779296875,3210100
HD,2025-06-02,365.1499938964844,367.9599914550781,2506900
JNJ,2020-06-01,147.2899932861328,147.19000244140625,6141800
JNJ,2020-07-01,140.69000244140625,140.3800048828125,6174800
JNJ,2020-08-03,146.38999938964844,147.35000610351562,4078700
JNJ,2020-09-01,153.8699951171875,151.52000427246094,6307700
JNJ,2020-10-01,149.30999755859375,147.32000732421875,6457800
JNJ,2020-11-02,138.97999572753906,138.69000244140625,7088000
JNJ,2020-12-01,146.2899932861328,147.4499969482422,9738200
JNJ,2021-01-04,157.24000549316406,156.5,11765900
JNJ,2021-02-01,165.30999755859375,162.7100067138672,9971400
JNJ,2021-03-01,161.4499969482422,159.32000732421875,10551400
JNJ,2021-04-01,162.60000610351562,162.8300018310547,7229700
JNJ,2021-05-03,163.60000610351562,165.2100067138672,6594100
JNJ,2021-06-01,170.14999389648438,165.52999877929688,10448400
JNJ,2021-07-01,164.74000549316406,165.9600067138672,6320200
JNJ,2021-08-02,172.47000122070312,172.27000427246094,3721500
JNJ,2021-09-01,172.89999389648438,173.74000549316406,5327400
JNJ,2021-10-01,161.52999877929688,160.47000122070312,8568300
JNJ,2021-11-01,163.16000366210938,163.02000427246094,5846400
JNJ,2021-12-01,156.8800048828125,158.0800018310547,9835800
JNJ,2022-01-03,170.2100067138672,171.5399932861328,6012200
JNJ,2022-02-01,171.74000549316406,170.8800048828125,8154700
JNJ,2022-03-01,163.0399932861328,164.0,8737800
JNJ,2022-04-01,177.0500030517578,178.19000244140625,6525600
JNJ,2022-05-02,180.47000122070312,178.63999938964844,7145400
JNJ,2022-06-01,179.14999389648438,177.7100067138672,5175400
JNJ,2022-07-01,177.4499969482422,179.52000427246094,5498400
JNJ,2022-08-01,174.1699981689453,173.91000366210938,5461400
JNJ,2022-09-01,161.49000549316406,165.33999633789062,7509600
JNJ,2022-10-03,164.2899932861328,163.1999969482422,8657000
JNJ,2022-11-01,174.05999755859375,173.08999633789062,6985000
JNJ,2022-12-01,179.0,178.74000549316406,6282600
JNJ,2023-01-03,176.16000366210938,178.19000244140625,6344900
JNJ,2023-02-01,162.99000549316406,164.9199981689453,9865300
JNJ,2023-03-01,153.00999450683594,152.57000732421875,6767000
JNJ,2023-04-03,154.9499969482422,156.85000610351562,6841900
JNJ,2023-05-01,163.60000610351562,163.60000610351562,4893400
JNJ,2023-06-01,154.5399932861328,154.5399932861328,7901300
JNJ,2023-07-03,164.33999633789062,163.35000610351562,4033700
JNJ,2023-08-01,166.3699951171875,168.88999938964844,15810300
JNJ,2023-09-01,161.4199981689453,160.47999572753906,8610100
JNJ,2023-10-02,155.4199981689453,155.14999389648438,7259700
JNJ,2023-11-01,149.19000244140625,148.69000244140625,5733000
JNJ,2023-12-01,156.44000244140625,158.3800048828125,10342900
JNJ,2024-01-02,156.92999267578125,159.97000122070312,9622100
JNJ,2024-02-01,158.16000366210938,158.36000061035156,8012000
JNJ,2024-03-01,161.8300018310547,162.1199951171875,5670100
JNJ,2024-04-01,157.72000122070312,157.77999877929688,4364700
JNJ,2024-05-01,148.74000549316406,151.17999267578125,14470900
JNJ,2024-06-03,147.25,147.74000549316406,7329200
JNJ,2024-07-01,146.07000732421875,146.44000244140625,5144400
JNJ,2024-08-01,158.47999572753906,160.75999450683594,7213400
JNJ,2024-09-03,165.24000549316406,167.16000366210938,6956500
JNJ,2024-10-01,162.42999267578125,161.99000549316406,4408000
JNJ,2024-11-01,160.5800018310547,160.1300048828125,5256400
JNJ,2024-12-02,154.75,154.8000030517578,6946500
JNJ,2025-01-02,145.22999572753906,144.02000427246094,6051300
JNJ,2025-02-03,152.0,151.8699951171875,6687500
JNJ,2025-03-03,164.9600067138672,167.27999877929688,9191500
JNJ,2025-04-01,160.72999572753906,153.25,23303100
JNJ,2025-05-01,155.0,154.4600067138672,7325800
JNJ,2025-06-02,154.47999572753906,155.39999389648438,6669300
JPM,2020-06-01,97.75,98.5999984741211,15176800
JPM,2020-07-01,94.88999938964844,93.26000213623047,18755700
JPM,2020-08-03,97.0199966430664,96.0999984741211,12962800
JPM,2020-09-01,99.55000305175781,100.13999938964844,11595600
JPM,2020-10-01,97.12000274658203,96.97000122070312,15778700
JPM,2020-11-02,99.38999938964844,100.25,15011600
JPM,2020-12-01,120.33999633789062,119.73999786376953,12668900
JPM,2021-01-04,127.5,125.87000274658203,16819900
JPM,2021-02-01,129.39999389648438,129.6199951171875,11080700
JPM,2021-03-01,149.52000427246094,150.5,14845500
JPM,2021-04-01,151.89999389648438,153.7100067138672,16561500
JPM,2021-05-03,154.85000610351562,153.36000061035156,11801100
JPM,2021-06-01,165.8699951171875,166.0500030517578,9445400
JPM,2021-07-01,156.25999450683594,157.0800018310547,10479400
JPM,2021-08-02,152.02999877929688,151.1699981689453,10203200
JPM,2021-09-01,160.22000122070312,159.72000122070312,8729900
JPM,2021-10-01,164.0,167.1300048828125,11285000
JPM,2021-11-01,172.0399932861328,169.8000030517578,7435500
JPM,2021-12-01,161.0,157.88999938964844,12253400
JPM,2022-01-03,159.86000061035156,161.6999969482422,13120900
JPM,2022-02-01,148.69000244140625,151.14999389648438,14584900
JPM,2022-03-01,140.0399932861328,136.4499969482422,36840400
JPM,2022-04-01,137.39999389648438,135.30999755859375,15721300
JPM,2022-05-02,119.87999725341797,120.44999694824219,18545000
JPM,2022-06-01,132.8699951171875,129.91000366210938,10768000
JPM,2022-07-01,112.6500015258789,114.05000305175781,10573600
JPM,2022-08-01,114.5,114.20999908447266,14740400
JPM,2022-09-01,113.29000091552734,114.51000213623047,9979800
JPM,2022-10-03,105.62000274658203,107.7300033569336,12248100
JPM,2022-11-01,126.87000274658203,128.14999389648438,13386900
JPM,2022-12-01,138.17999267578125,136.24000549316406,8858500
JPM,2023-01-03,135.24000549316406,135.1199951171875,11054800
JPM,2023-02-01,138.2100067138672,139.58999633789062,8841800
JPM,2023-03-01,142.10000610351562,142.5500030517578,7139200
JPM,2023-04-03,129.91000366210938,130.16000366210938,11775400
JPM,2023-05-01,142.25999450683594,141.1999969482422,20415800
JPM,2023-06-01,136.52000427246094,137.5800018310547,12248100
JPM,2023-07-03,146.19000244140625,146.61000061035156,8021600
JPM,2023-08-01,157.42999267578125,157.17999267578125,6853900
JPM,2023-09-01,146.08999633789062,146.82000732421875,7903500
JPM,2023-10-02,144.8300018310547,143.77000427246094,9170600
JPM,2023-11-01,139.25,138.94000244140625,9432000
JPM,2023-12-01,155.82000732421875,156.83999633789062,8916000
JPM,2024-01-02,169.08999633789062,172.0800018310547,9977400
JPM,2024-02-01,173.63999938964844,173.72999572753906,9354800
JPM,2024-03-01,185.6999969482422,185.2899932861328,6311800
JPM,2024-04-01,199.99000549316406,198.94000244140625,7309000
JPM,2024-05-01,192.27000427246094,191.86000061035156,7445300
JPM,2024-06-03,202.30999755859375,201.82000732421875,6444300
JPM,2024-07-01,202.83999633789062,205.4499969482422,10205800
JPM,2024-08-01,213.1999969482422,207.9600067138672,10918600
JPM,2024-09-03,222.3000030517578,220.3000030517578,8956100
JPM,2024-10-01,208.89999389648438,207.0399932861328,8540100
JPM,2024-11-01,223.55999755859375,222.94000244140625,6923500
JPM,2024-12-02,249.5500030517578,246.25,8899700
JPM,2025-01-02,240.9199981689453,240.0,9220900
JPM,2025-02-03,261.8299865722656,266.80999755859375,8381400
JPM,2025-03-03,264.0,260.6199951171875,9058300
JPM,2025-04-01,242.6199951171875,243.66000366210938,8054700
JPM,2025-05-01,242.83999633789062,246.88999938964844,8689600
JPM,2025-06-02,263.0199890136719,264.6600036621094,6011200
MA,2020-06-01,300.79998779296875,301.3999938964844,2841800
MA,2020-07-01,295.9599914550781,301.1700134277344,3801300
MA,2020-08-03,311.0,312.5899963378906,3907800
MA,2020-09-01,357.7099914550781,356.8999938964844,4409600
MA,2020-10-01,342.239990234375,343.3699951171875,2503600
MA,2020-11-02,294.239990234375,289.9700012207031,5094900
MA,2020-12-01,339.6700134277344,338.8800048828125,4210400
MA,2021-01-04,358.0,351.489990234375,4638400
MA,2021-02-01,320.9100036621094,321.55999755859375,4930700
MA,2021-03-01,360.67999267578125,362.8999938964844,4382900
MA,2021-04-01,357.0400085449219,363.29998779296875,3701800
MA,2021-05-03,385.4700012207031,379.3999938964844,3344100
MA,2021-06-01,364.4800109863281,359.7900085449219,3119700
MA,2021-07-01,366.04998779296875,370.7099914550781,3108500
MA,2021-08-02,389.29998779296875,375.260009765625,3430300
MA,2021-09-01,347.3800048828125,349.57000732421875,4499600
MA,2021-10-01,349.8299865722656,360.17999267578125,5227300
MA,2021-11-01,335.25,334.04998779296875,5126200
MA,2021-12-01,320.7799987792969,306.2799987792969,8008800
MA,2022-01-03,359.7900085449219,370.95001220703125,4708200
MA,2022-02-01,385.760009765625,392.05999755859375,5841100
MA,2022-03-01,357.8500061035156,344.4800109863281,5894200
MA,2022-04-01,359.2200012207031,363.9700012207031,3806800
MA,2022-05-02,363.0,359.0400085449219,3903800
MA,2022-06-01,358.20001220703125,357.05999755859375,2190000
MA,2022-07-01,314.1000061035156,318.239990234375,2287700
MA,2022-08-01,347.80999755859375,350.5400085449219,2289400
MA,2022-09-01,323.80999755859375,325.25,2493200
MA,2022-10-03,287.8500061035156,290.4800109863281,5285200
MA,2022-11-01,332.2200012207031,333.19000244140625,3660400
MA,2022-12-01,357.989990234375,360.79998779296875,3374700
MA,2023-01-03,349.9599914550781,346.79998779296875,2933600
MA,2023-02-01,368.57000732421875,374.0799865722656,2951900
MA,2023-03-01,354.0,353.5,1968100
MA,2023-04-03,362.6099853515625,366.4700012207031,2978000
MA,2023-05-01,380.489990234375,379.8599853515625,1745100
MA,2023-06-01,367.1600036621094,370.8800048828125,3389700
MA,2023-07-03,391.3399963378906,393.9599914550781,1304600
MA,2023-08-01,393.7799987792969,397.07000732421875,2344200
MA,2023-09-01,413.8399963378906,415.57000732421875,1841700
MA,2023-10-02,393.6000061035156,395.8500061035156,2856800
MA,2023-11-01,378.6700134277344,377.82000732421875,2354700
MA,2023-12-01,412.8900146484375,414.3599853515625,2171400
MA,2024-01-02,424.0899963378906,421.8900146484375,2463700
MA,2024-02-01,455.0,460.9200134277344,3292700
MA,2024-03-01,474.9100036621094,476.6300048828125,1748300
MA,2024-04-01,480.6600036621094,478.3999938964844,1648200
MA,2024-05-01,445.79998779296875,442.07000732421875,4979100
MA,2024-06-03,443.4800109863281,443.19000244140625,2123800
MA,2024-07-01,440.79998779296875,437.6099853515625,3149700
MA,2024-08-01,465.4599914550781,462.4100036621094,2590100
MA,2024-09-03,482.4700012207031,482.1199951171875,2063700
MA,2024-10-01,497.260009765625,496.3800048828125,3748100
MA,2024-11-01,500.44000244140625,508.0799865722656,3753700
MA,2024-12-02,532.9299926757812,531.3599853515625,2355100
MA,2025-01-02,529.1900024414062,522.4000244140625,2818800
MA,2025-02-03,552.6400146484375,563.9500122070312,3195500
MA,2025-03-03,577.3300170898438,574.9199829101562,3092600
MA,2025-04-01,546.7999877929688,548.510009765625,2714900
MA,2025-05-01,550.0,546.6300048828125,2839900
MA,2025-06-02,580.5,581.219970703125,2089100
META,2020-06-01,224.58999633789062,231.91000366210938,18223800
META,2020-07-01,228.5,237.5500030517578,43399700
META,2020-08-03,252.64999389648438,251.9600067138672,23124900
META,2020-09-01,294.7099914550781,295.44000244140625,17295900
META,2020-10-01,265.3500061035156,266.6300048828125,20009800
META,2020-11-02,264.6000061035156,261.3599853515625,27165700
META,2020-12-01,279.1600036621094,286.54998779296875,20738900
META,2021-01-04,274.7799987792969,268.94000244140625,15106100
META,2021-02-01,259.5199890136719,262.010009765625,22914300
META,2021-03-01,260.82000732421875,264.9100036621094,22157300
META,2021-04-01,298.3999938964844,298.6600036621094,17616000
META,2021-05-03,326.1700134277344,322.5799865722656,18719500
META,2021-06-01,330.1499938964844,329.1300048828125,11765900
META,2021-07-01,346.82000732421875,354.3900146484375,17137000
META,2021-08-02,358.1000061035156,351.95001220703125,13180400
META,2021-09-01,379.5899963378906,382.04998779296875,11567200
META,2021-10-01,341.6099853515625,343.010009765625,14905300
META,2021-11-01,326.0400085449219,329.9800109863281,31518900
META,2021-12-01,330.2900085449219,310.6000061035156,30329600
META,2022-01-03,338.29998779296875,338.5400085449219,14537900
META,2022-02-01,314.55999755859375,319.0,18023800
META,2022-03-01,209.8699951171875,203.49000549316406,27094900
META,2022-04-01,224.5500030517578,224.85000610351562,19544800
META,2022-05-02,201.1699981689453,211.1300048828125,49915300
META,2022-06-01,196.50999450683594,188.63999938964844,36623500
META,2022-07-01,160.30999755859375,160.02999877929688,31423900
META,2022-08-01,157.25,159.92999267578125,40596700
META,2022-09-01,163.5800018310547,165.36000061035156,30145700
META,2022-10-03,137.13999938964844,138.61000061035156,27723100
META,2022-11-01,94.33000183105469,95.19999694824219,110189600
META,2022-12-01,119.19999694824219,120.44000244140625,36551400
META,2023-01-03,122.81999969482422,124.73999786376953,35528500
META,2023-02-01,148.02999877929688,153.1199951171875,55661000
META,2023-03-01,174.58999633789062,173.4199981689453,30998400
META,2023-04-03,208.83999633789062,213.07000732421875,17924600
META,2023-05-01,238.6199951171875,243.17999267578125,29143900
META,2023-06-01,265.8999938964844,272.6099853515625,25609500
META,2023-07-03,286.70001220703125,286.0199890136719,8629300
META,2023-08-01,317.5400085449219,322.7099914550781,22817900
META,2023-09-01,299.3699951171875,296.3800048828125,12842300
META,2023-10-02,302.739990234375,306.82000732421875,16265600
META,2023-11-01,301.8500061035156,311.8500061035156,20434600
META,2023-12-01,325.4800109863281,324.82000732421875,15276400
META,2024-01-02,351.32000732421875,346.2900085449219,19042200
META,2024-02-01,393.94000244140625,394.7799987792969,29727100
META,2024-03-01,492.1099853515625,502.29998779296875,16273600
META,2024-04-01,487.20001220703125,491.3500061035156,9247000
META,2024-05-01,428.6000061035156,439.19000244140625,20344900
META,2024-06-03,470.8599853515625,477.489990234375,11279400
META,2024-07-01,504.95001220703125,504.67999267578125,10328200
META,2024-08-01,521.0,497.739990234375,43083100
META,2024-09-03,519.6400146484375,511.760009765625,12459100
META,2024-10-01,577.97998046875,576.469970703125,15259300
META,2024-11-01,567.6099853515625,567.1599731445312,15303200
META,2024-12-02,577.5,592.8300170898438,12522400
META,2025-01-02,589.719970703125,599.239990234375,12682300
META,2025-02-03,675.9099731445312,697.4600219726562,21415700
META,2025-03-03,673.6799926757812,655.0499877929688,10843800
META,2025-04-01,570.8400268554688,586.0,12836600
META,2025-05-01,592.0800170898438,572.2100219726562,31159000
META,2025-06-02,644.3900146484375,670.9000244140625,15766300
MSFT,2020-06-01,182.5399932861328,182.8300018310547,22622400
MSFT,2020-07-01,203.13999938964844,204.6999969482422,32061200
MSFT,2020-08-03,211.52000427246094,216.5399932861328,78983000
MSFT,2020-09-01,225.50999450683594,227.27000427246094,25725500
MSFT,2020-10-01,213.49000549316406,212.4600067138672,27158400
MSFT,2020-11-02,204.2899932861328,202.3300018310547,30842200
MSFT,2020-12-01,214.50999450683594,216.2100067138672,30904500
MSFT,2021-01-04,222.52999877929688,217.69000244140625,37130100
MSFT,2021-02-01,235.05999755859375,239.64999389648438,33314200
MSFT,2021-03-01,235.89999389648438,236.94000244140625,25324000
MSFT,2021-04-01,238.47000122070312,242.35000610351562,30338000
MSFT,2021-05-03,253.39999389648438,251.86000061035156,19626600
MSFT,2021-06-01,251.22999572753906,247.39999389648438,23213300
MSFT,2021-07-01,269.6099853515625,271.6000061035156,16725300
MSFT,2021-08-02,286.3599853515625,284.82000732421875,16267400
MSFT,2021-09-01,302.8699951171875,301.8299865722656,18983800
MSFT,2021-10-01,282.1199951171875,289.1000061035156,30086300
MSFT,2021-11-01,331.3599853515625,329.3699951171875,27073200
MSFT,2021-12-01,335.1300048828125,330.0799865722656,33337600
MSFT,2022-01-03,335.3500061035156,334.75,28865100
MSFT,2022-02-01,310.4100036621094,308.760009765625,40950400
MSFT,2022-03-01,296.3999938964844,294.95001220703125,31217800
MSFT,2022-04-01,309.3699951171875,309.4200134277344,27110500
MSFT,2022-05-02,277.7099914550781,284.4700012207031,35151100
MSFT,2022-06-01,275.20001220703125,272.4200134277344,25292200
MSFT,2022-07-01,256.3900146484375,259.5799865722656,22837700
MSFT,2022-08-01,277.82000732421875,278.010009765625,21539600
MSFT,2022-09-01,258.8699951171875,260.3999938964844,23263400
MSFT,2022-10-03,235.41000366210938,240.74000549316406,28880400
MSFT,2022-11-01,234.60000610351562,228.1699981689453,30592300
MSFT,2022-12-01,253.8699951171875,254.69000244140625,26041500
MSFT,2023-01-03,243.0800018310547,239.5800018310547,25740000
MSFT,2023-02-01,248.0,252.75,31259900
MSFT,2023-03-01,250.75999450683594,246.27000427246094,27565300
MSFT,2023-04-03,286.5199890136719,287.2300109863281,24883300
MSFT,2023-05-01,306.9700012207031,305.55999755859375,21294100
MSFT,2023-06-01,325.92999267578125,332.5799865722656,26773900
MSFT,2023-07-03,339.19000244140625,337.989990234375,12508700
MSFT,2023-08-01,335.19000244140625,336.3399963378906,18311900
MSFT,2023-09-01,331.30999755859375,328.6600036621094,14942000
MSFT,2023-10-02,316.2799987792969,321.79998779296875,20570000
MSFT,2023-11-01,339.7900085449219,346.07000732421875,28158800
MSFT,2023-12-01,376.760009765625,374.510009765625,33040500
MSFT,2024-01-02,373.8599853515625,370.8699951171875,25258600
MSFT,2024-02-01,401.8299865722656,403.7799987792969,30657700
MSFT,2024-03-01,411.2699890136719,415.5,17823400
MSFT,2024-04-01,423.95001220703125,424.57000732421875,16316000
MSFT,2024-05-01,392.6099853515625,394.94000244140625,23562500
MSFT,2024-06-03,415.5299987792969,413.5199890136719,17484700
MSFT,2024-07-01,448.6600036621094,456.7300109863281,17662800
MSFT,2024-08-01,420.7900085449219,417.1099853515625,30296400
MSFT,2024-09-03,417.9100036621094,409.44000244140625,20313600
MSFT,2024-10-01,428.45001220703125,420.69000244140625,19092900
MSFT,2024-11-01,409.010009765625,410.3699951171875,24230400
MSFT,2024-12-02,421.57000732421875,430.9800109863281,20207200
MSFT,2025-01-02,425.5299987792969,418.5799865722656,16896500
MSFT,2025-02-03,411.6000061035156,410.9200134277344,25679100
MSFT,2025-03-03,398.82000732421875,388.489990234375,23007700
MSFT,2025-04-01,374.6499938964844,382.19000244140625,19689500
MSFT,2025-05-01,431.1099853515625,425.3999938964844,58938100
MSFT,2025-06-02,457.1400146484375,461.9700012207031,16626500
NFLX,2020-06-01,418.8299865722656,425.9200134277344,3743700
NFLX,2020-07-01,454.0,485.6400146484375,9705900
NFLX,2020-08-03,490.8599853515625,498.6199951171875,5873100
NFLX,2020-09-01,532.5999755859375,556.5499877929688,9572700
NFLX,2020-10-01,506.0299987792969,527.510009765625,8153700
NFLX,2020-11-02,478.8699951171875,484.1199951171875,4408200
NFLX,2020-12-01,492.3399963378906,504.5799865722656,5052700
NFLX,2021-01-04,539.0,522.8599853515625,4444400
NFLX,2021-02-01,536.7899780273438,539.0399780273438,3547500
NFLX,2021-03-01,545.5700073242188,550.6400146484375,3041400
NFLX,2021-04-01,529.9299926757812,539.4199829101562,3938600
NFLX,2021-05-03,512.6500244140625,509.1099853515625,4091900
NFLX,2021-06-01,504.010009765625,499.0799865722656,2482600
NFLX,2021-07-01,525.719970703125,533.5399780273438,2805400
NFLX,2021-08-02,519.0,515.1500244140625,2096600
NFLX,2021-09-01,569.0,582.0700073242188,5626200
NFLX,2021-10-01,604.239990234375,613.1500244140625,4090800
NFLX,2021-11-01,689.0599975585938,681.1699829101562,3110900
NFLX,2021-12-01,649.47998046875,617.77001953125,3882800
NFLX,2022-01-03,605.6099853515625,597.3699951171875,3067500
NFLX,2022-02-01,432.9599914550781,457.1300048828125,22568100
NFLX,2022-03-01,391.6000061035156,386.239990234375,3290400
NFLX,2022-04-01,376.79998779296875,373.4700012207031,4644200
NFLX,2022-05-02,191.7100067138672,199.4600067138672,14591600
NFLX,2022-06-01,198.6999969482422,192.91000366210938,8416200
NFLX,2022-07-01,176.49000549316406,179.9499969482422,5201600
NFLX,2022-08-01,223.10000610351562,226.2100067138672,5525000
NFLX,2022-09-01,220.72000122070312,230.0399932861328,7292900
NFLX,2022-10-03,237.85000610351562,239.0399932861328,8657400
NFLX,2022-11-01,296.1700134277344,286.75,6916400
NFLX,2022-12-01,303.989990234375,316.95001220703125,14664900
NFLX,2023-01-03,298.05999755859375,294.95001220703125,6764000
NFLX,2023-02-01,353.8599853515625,361.989990234375,8005200
NFLX,2023-03-01,321.54998779296875,313.4800109863281,4911300
NFLX,2023-04-03,341.8299865722656,348.2799987792969,4413700
NFLX,2023-05-01,329.44000244140625,324.1199951171875,5341500
NFLX,2023-06-01,397.4100036621094,403.1300048828125,7160100
NFLX,2023-07-03,439.760009765625,441.44000244140625,3733200
NFLX,2023-08-01,437.3699951171875,438.6199951171875,5711500
NFLX,2023-09-01,437.7300109863281,439.8800048828125,4793400
NFLX,2023-10-02,377.4800109863281,380.3299865722656,3102100
NFLX,2023-11-01,414.7699890136719,420.19000244140625,4806100
NFLX,2023-12-01,473.1700134277344,465.739990234375,4341500
NFLX,2024-01-02,483.19000244140625,468.5,5049400
NFLX,2024-02-01,567.02001953125,567.510009765625,3174000
NFLX,2024-03-01,599.8099975585938,619.3400268554688,4270300
NFLX,2024-04-01,608.0,614.3099975585938,2115900
NFLX,2024-05-01,547.8400268554688,551.7100219726562,3473200
NFLX,2024-06-03,645.219970703125,633.7899780273438,2323500
NFLX,2024-07-01,674.8900146484375,673.6099853515625,2212800
NFLX,2024-08-01,629.25,624.8499755859375,3720600
NFLX,2024-09-03,700.0999755859375,675.3200073242188,3161000
NFLX,2024-10-01,713.6400146484375,706.1300048828125,2813500
NFLX,2024-11-01,753.47998046875,756.0999755859375,2996800
NFLX,2024-12-02,887.510009765625,897.739990234375,2389000
NFLX,2025-01-02,895.5,886.72998046875,2312300
NFLX,2025-02-03,973.0,978.9400024414062,3724200
NFLX,2025-03-03,983.0,973.7000122070312,3907400
NFLX,2025-04-01,927.5,928.3800048828125,3520000
NFLX,2025-05-01,1122.52001953125,1133.469970703125,3499500
NFLX,2025-06-02,1201.199951171875,1218.97998046875,2294200
NVDA,2020-06-01,8.833250045776367,8.806249618530273,389876000
NVDA,2020-07-01,9.520750045776367,9.529999732971191,326648000
NVDA,2020-08-03,10.732500076293945,11.010250091552734,412720000
NVDA,2020-09-01,13.479999542236328,13.821000099182129,511316000
NVDA,2020-10-01,13.758000373840332,13.614500045776367,525004000
NVDA,2020-11-02,12.657750129699707,12.580750465393066,299652000
NVDA,2020-12-01,13.492250442504883,13.390000343322754,296948000
NVDA,2021-01-04,13.104249954223633,13.113499641418457,560640000
NVDA,2021-02-01,13.053250312805176,13.237000465393066,217204000
NVDA,2021-03-01,13.875,13.841750144958496,353184000
NVDA,2021-04-01,13.572250366210938,13.811750411987305,308276000
NVDA,2021-05-03,15.125,14.836750030517578,203912000
NVDA,2021-06-01,16.270000457763672,16.26449966430664,472804000
NVDA,2021-07-01,20.125,20.211999893188477,480136000
NVDA,2021-08-02,19.700000762939453,19.75,217444000
NVDA,2021-09-01,22.485000610351562,22.44099998474121,201767000
NVDA,2021-10-01,20.75,20.742000579833984,240978000
NVDA,2021-11-01,25.64900016784668,25.82699966430664,265740000
NVDA,2021-12-01,33.21900177001953,31.434999465942383,484368000
NVDA,2022-01-03,29.815000534057617,30.121000289916992,391547000
NVDA,2022-02-01,25.104000091552734,24.63800048828125,518925000
NVDA,2022-03-01,24.291000366210938,23.476999282836914,412056000
NVDA,2022-04-01,27.375,26.711999893188477,517235000
NVDA,2022-05-02,18.541000366210938,19.533000946044922,572049000
NVDA,2022-06-01,18.724000930786133,18.31999969482422,544514000
NVDA,2022-07-01,14.89900016784668,14.52299976348877,577610000
NVDA,2022-08-01,18.18199920654297,18.44099998474121,476469000
NVDA,2022-09-01,14.208999633789062,13.937000274658203,1178865000
NVDA,2022-10-03,12.347000122070312,12.51200008392334,547478000
NVDA,2022-11-01,13.810999870300293,13.543000221252441,432817000
NVDA,2022-12-01,16.999000549316406,17.135000228881836,470977000
NVDA,2023-01-03,14.85099983215332,14.3149995803833,401277000
NVDA,2023-02-01,19.69099998474121,20.94300079345703,660477000
NVDA,2023-03-01,23.191999435424805,22.697999954223633,460026000
NVDA,2023-04-03,27.509000778198242,27.96500015258789,398716000
NVDA,2023-05-01,27.84000015258789,28.90999984741211,570329000
NVDA,2023-06-01,38.48899841308594,39.77000045776367,635873000
NVDA,2023-07-03,42.516998291015625,42.41299819946289,198209000
NVDA,2023-08-01,46.459999084472656,46.50699996948242,237858000
NVDA,2023-09-01,49.762001037597656,48.50899887084961,463830000
NVDA,2023-10-02,44.029998779296875,44.78200149536133,433298000
NVDA,2023-11-01,40.88399887084961,42.32500076293945,437593000
NVDA,2023-12-01,46.525001525878906,46.76499938964844,369317000
NVDA,2024-01-02,49.24399948120117,48.167999267578125,411254000
NVDA,2024-02-01,62.099998474121094,63.027000427246094,369146000
NVDA,2024-03-01,80.0,82.27899932861328,479135000
NVDA,2024-04-01,90.29900360107422,90.36299896240234,452441000
NVDA,2024-05-01,85.0770034790039,83.04100036621094,559863000
NVDA,2024-06-03,113.62100219726562,115.0,438392000
NVDA,2024-07-01,123.47000122070312,124.30000305175781,284885500
NVDA,2024-08-01,117.52999877929688,109.20999908447266,523462300
NVDA,2024-09-03,116.01000213623047,108.0,477155100
NVDA,2024-10-01,121.7699966430664,117.0,302094500
NVDA,2024-11-01,134.6999969482422,135.39999389648438,207127800
NVDA,2024-12-02,138.8300018310547,138.6300048828125,171682800
